shapeid,osm_id,name,highway,waterway,aerialway,barrier,man_made,z_order,other_tags
365,38096778,NULL,service,NULL,NULL,NULL,NULL,0,"""lanes""=>""2"",""oneway""=>""yes"""
366,59034228,Gore Street,tertiary,NULL,NULL,NULL,NULL,4,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""149611"",""oneway""=>""yes"",""width""=>""15.2"""
367,8615568,Washington Court,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""1"",""massgis:way_id""=>""142548"",""surface""=>""unpaved"",""width""=>""4.6"""
368,8615573,Oak Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""198004"",""oneway""=>""yes"",""width""=>""9.1"""
369,59034329,McGrath Highway,trunk,NULL,NULL,NULL,NULL,8,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""150162"",""maxspeed""=>""40 mph"",""oneway""=>""yes"",""ref""=>""MA 28"",""source:maxspeed""=>""massgis"",""width""=>""45.7"""
370,93305706,Cambridge Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""179248"",""oneway""=>""yes"",""width""=>""21.3"""
371,384300258,Binney Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""cycleway""=>""lane"",""lanes""=>""2"",""massgis:way_id""=>""110569"",""oneway""=>""yes"",""width""=>""14.9"""
372,8615599,Moore Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""136800"",""width""=>""10.4"""
373,8614738,Carlisle Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""142506"",""oneway""=>""yes"",""width""=>""11.0"""
374,384300260,First Street,tertiary,NULL,NULL,NULL,NULL,4,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bicycle""=>""designated"",""condition""=>""fair"",""cycleway""=>""lane"",""hazmat""=>""designated"",""lanes""=>""2"",""massgis:way_id""=>""187849"",""width""=>""14.3"""
375,384300263,Land Boulevard,trunk,NULL,NULL,NULL,NULL,8,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""hgv""=>""yes"",""lanes""=>""3"",""massgis:ref""=>""0 N337"",""massgis:way_id""=>""147092"",""official_name""=>""Edwin H. Land Boulevard"",""old_ref""=>""SR 3"",""oneway""=>""yes"",""w"
376,384300266,Land Boulevard,trunk,NULL,NULL,NULL,NULL,8,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""hgv""=>""yes"",""lanes""=>""3"",""massgis:way_id""=>""147092"",""official_name""=>""Edwin H. Land Boulevard"",""oneway""=>""yes"",""turn:lanes""=>""||right"",""width""=>""18.9"""
377,384306519,Ames Street,tertiary,NULL,NULL,NULL,NULL,4,"""bicycle""=>""designated"",""cycleway""=>""lane"",""lanes""=>""2"",""oneway""=>""no"",""parking:condition:right""=>""ticket"",""parking:lane:right""=>""parallel"",""surface""=>""asphalt"""
378,384306520,Broadway,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""cycleway""=>""lane"",""lanes""=>""1"",""massgis:ref""=>""0 N324"",""massgis:way_id""=>""206060"",""oneway""=>""yes"",""sidewalk""=>""right"",""width""=>""24.4"""
379,8615600,Emmett Place,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""1"",""massgis:way_id""=>""175226"",""width""=>""3.0"""
380,384306521,Broadway,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bicycle""=>""yes"",""condition""=>""fair"",""cycleway""=>""lane"",""lanes""=>""1"",""massgis:ref""=>""0 N324"",""massgis:way_id""=>""206060"",""oneway""=>""yes"",""sidewalk""=>""right"",""width""=>""24.4"""
381,8615601,Amherst Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""49"",""oneway""=>""yes"""
382,385213613,Officer William Loughrey Walkway,footway,NULL,NULL,NULL,NULL,0,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bicycle""=>""yes"",""footway""=>""crossing"",""massgis:way_id""=>""49"""
383,385213614,NULL,footway,NULL,NULL,NULL,NULL,0,"""footway""=>""sidewalk"""
384,385213615,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""yes"",""footway""=>""sidewalk"""
385,385213616,NULL,footway,NULL,NULL,NULL,NULL,0,"""footway""=>""sidewalk"""
386,8615608,Village Street,service,NULL,NULL,NULL,NULL,0,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""153864"",""oneway""=>""yes"",""width""=>""5.2"""
387,385213617,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
388,442825663,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
389,385213618,NULL,footway,NULL,NULL,NULL,NULL,0,"""footway""=>""crossing"""
390,442968315,NULL,secondary_link,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""hgv""=>""no"",""lanes""=>""1"",""massgis:way_id""=>""144604"",""oneway""=>""yes"",""width""=>""30.5"""
391,8614748,Hamlin Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""189114"",""oneway""=>""yes"",""width""=>""12.2"""
392,385213619,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""yes"",""footway""=>""crossing"""
393,442968316,Main Street,secondary,NULL,NULL,NULL,NULL,6,"""alt_name""=>""Broadway"",""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""construction""=>""secondary"",""cycleway""=>""lane"",""lanes""=>""1"",""massgis:ref""=>""0 N323"",""massgis:way_id""=>""147645"",""oneway""=>""yes"""
394,385213620,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""yes"",""footway""=>""crossing"""
395,180349281,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
396,8615611,NULL,footway,NULL,NULL,NULL,NULL,0,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""49"""
397,385213621,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""yes"",""footway""=>""crossing"""
398,442971020,Albany Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""148710"",""width""=>""14.6"""
399,385213622,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""yes"",""footway""=>""sidewalk"""
400,443027018,Portland Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""133479"",""width""=>""14.9"""
401,84473998,Infinite Corridor,footway,NULL,NULL,NULL,NULL,0,"""access""=>""permissive"",""bicycle""=>""dismount"",""foot""=>""permissive"",""horse""=>""no"",""indoor""=>""yes"",""motor_vehicle""=>""no"""
402,180990539,NULL,footway,NULL,NULL,NULL,NULL,0,"""bicycle""=>""destination"",""foot""=>""destination"""
403,8615620,Dock Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""177725"",""width""=>""6.7"""
404,180991775,NULL,pedestrian,NULL,NULL,NULL,NULL,0,"""bicycle""=>""destination"",""cycleway""=>""no"",""foot""=>""destination"""
405,180992321,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
406,84473999,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"",""footway""=>""crossing"""
407,180993460,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
408,180993492,NULL,service,NULL,NULL,NULL,NULL,0,NULL
409,84482691,NULL,footway,NULL,NULL,NULL,NULL,0,"""surface""=>""paving_stones"""
410,180993572,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
411,39551418,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""yes"""
412,180993573,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
413,84482701,NULL,footway,NULL,NULL,NULL,NULL,0,"""surface""=>""paving_stones"""
414,9429793,McGrath Highway,trunk,NULL,NULL,NULL,NULL,8,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""150162"",""maxspeed""=>""40 mph"",""oneway""=>""yes"",""ref""=>""MA 28"",""source:maxspeed""=>""massgis"",""width""=>""45.7"""
415,39551419,NULL,service,NULL,NULL,NULL,NULL,0,NULL
416,387051951,Landsdowne Street,tertiary,NULL,NULL,NULL,NULL,4,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""2"",""massgis:way_id""=>""174123"",""oneway""=>""no"",""width""=>""15.2"""
417,180994119,NULL,service,NULL,NULL,NULL,NULL,0,NULL
418,84482703,NULL,footway,NULL,NULL,NULL,NULL,0,"""surface""=>""paving_stones"""
419,387051953,Massachusetts Avenue,primary,NULL,NULL,NULL,NULL,7,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""cycleway""=>""lane"",""lanes""=>""4"",""massgis:way_id""=>""193208"",""ref""=>""MA 2A"",""width""=>""24.4"""
420,180995995,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
421,180996514,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""yes"",""footway""=>""sidewalk"""
422,84482710,NULL,footway,NULL,NULL,NULL,NULL,0,"""surface""=>""paving_stones"""
423,84482711,NULL,footway,NULL,NULL,NULL,NULL,0,"""surface""=>""paving_stones"""
424,84482715,NULL,footway,NULL,NULL,NULL,NULL,0,"""surface""=>""paving_stones"""
425,8614767,NULL,service,NULL,NULL,NULL,NULL,0,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""49"",""oneway""=>""no"",""service""=>""parking_aisle"""
426,8615632,Worcester Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""199590"",""oneway""=>""yes"",""width""=>""9.8"""
427,8615635,Binney Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""2"",""massgis:way_id""=>""110569"",""width""=>""14.9"""
428,8615644,Cherry Court,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""146501"",""width""=>""3.7"""
429,8615647,Crossland Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""116087"",""width""=>""6.1"""
430,8615650,Memorial Drive,trunk,NULL,NULL,NULL,NULL,8,"""NHS""=>""yes"",""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""hgv""=>""yes"",""lanes""=>""2"",""massgis:way_id""=>""144604"",""oneway""=>""yes"",""ref""=>""US 3"",""start_date""=>""05/08/2004"",""width""=>""30.5"""
431,8615656,Binney Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""massgis:way_id""=>""110569"",""oneway""=>""no"",""width""=>""14.9"""
432,84959408,Clark Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""138851"",""oneway""=>""yes"",""width""=>""9.8"""
433,84960058,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""designated"""
434,84960059,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""designated"""
435,8615659,Cross Street,service,NULL,NULL,NULL,NULL,0,"""access""=>""private"",""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""lanes""=>""2"",""massgis:way_id""=>""151139"",""oneway""=>""no"",""width""=>""15.2"""
436,84960062,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""designated"""
437,84967433,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""yes"""
438,84967434,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""yes"",""footway""=>""sidewalk"""
439,84967435,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""yes"""
440,42550285,NULL,service,NULL,NULL,NULL,NULL,0,NULL
441,84967437,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""yes"""
442,42769910,Ames Street,tertiary,NULL,NULL,NULL,NULL,4,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair; deficient"",""lanes""=>""2"",""massgis:way_id""=>""194740; 196755"",""oneway""=>""no"",""width""=>""15.2; 18.6"""
443,8614788,Cherry Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""115977"",""oneway""=>""yes"",""width""=>""9.8"""
444,8615665,Boardman Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""210849"",""width""=>""12.8"""
445,84967438,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""yes"""
446,84967444,NULL,footway,NULL,NULL,NULL,NULL,10,"""bridge""=>""yes"""
447,84967445,NULL,footway,NULL,NULL,NULL,NULL,10,"""bridge""=>""yes"""
448,84967447,NULL,service,NULL,NULL,NULL,NULL,0,NULL
449,8614796,Charles Street,tertiary,NULL,NULL,NULL,NULL,4,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""133729"",""width""=>""15.2"""
450,84967448,NULL,service,NULL,NULL,NULL,NULL,0,NULL
451,84967449,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""yes"""
452,84967450,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""yes"""
453,8614800,Amory Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""183303"",""oneway""=>""yes"",""width""=>""11.6"""
454,84967451,NULL,service,NULL,NULL,NULL,NULL,0,NULL
455,84967452,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
456,43101897,Front Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""158017"",""oneway""=>""yes"",""width""=>""12.2"""
457,398551737,NULL,footway,NULL,NULL,NULL,NULL,0,"""access""=>""private"""
458,84967453,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""yes"""
459,398551738,NULL,footway,NULL,NULL,NULL,NULL,0,"""access""=>""permissive"",""foot""=>""permissive"""
460,43101899,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
461,398551739,NULL,footway,NULL,NULL,NULL,NULL,0,"""access""=>""permissive"""
462,84967457,NULL,footway,NULL,NULL,NULL,NULL,-20,"""layer""=>""-1"",""tunnel""=>""yes"""
463,398551740,NULL,footway,NULL,NULL,NULL,NULL,0,"""access""=>""permissive"""
464,8614804,Bent Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""192911"",""width""=>""13.7"""
465,398551741,NULL,footway,NULL,NULL,NULL,NULL,0,"""access""=>""permissive"""
466,398557881,NULL,footway,NULL,NULL,NULL,NULL,0,"""access""=>""permissive"""
467,398562888,NULL,footway,NULL,NULL,NULL,NULL,0,"""access""=>""permissive"""
468,84967460,NULL,footway,NULL,NULL,NULL,NULL,10,"""bridge""=>""yes"""
469,398562889,NULL,footway,NULL,NULL,NULL,NULL,0,"""access""=>""permissive"""
470,8614805,NULL,trunk_link,NULL,NULL,NULL,NULL,8,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""hgv""=>""yes"",""lanes""=>""2"",""massgis:way_id""=>""134323"",""oneway""=>""yes"",""width""=>""12.2"""
471,398575652,NULL,footway,NULL,NULL,NULL,NULL,0,"""access""=>""permissive"""
472,398575653,NULL,footway,NULL,NULL,NULL,NULL,0,"""access""=>""permissive"""
473,188046722,Massachusetts Avenue,primary,NULL,NULL,NULL,NULL,7,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""cycleway""=>""lane"",""lanes""=>""4"",""massgis:way_id""=>""193208"",""ref""=>""MA 2A"",""width""=>""24.4"""
474,398575654,NULL,footway,NULL,NULL,NULL,NULL,0,"""access""=>""permissive"""
475,85077135,NULL,footway,NULL,NULL,NULL,NULL,0,"""footway""=>""crossing"""
476,398575655,NULL,footway,NULL,NULL,NULL,NULL,0,"""access""=>""permissive"""
477,188046747,NULL,trunk_link,NULL,NULL,NULL,NULL,8,"""lanes""=>""1"",""oneway""=>""yes"""
478,85077138,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""yes"""
479,188046759,NULL,trunk_link,NULL,NULL,NULL,NULL,8,"""FIXME:hgv""=>""verify"",""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""hgv""=>""yes"",""lanes""=>""1"",""massgis:way_id""=>""144604"",""oneway""=>""yes"",""start_date""=>""05/08/2004"",""width""=>""30.5"""
480,188046764,NULL,trunk_link,NULL,NULL,NULL,NULL,8,"""lanes""=>""1"",""oneway""=>""yes"""
481,85077139,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""yes"""
482,8615685,First Street,tertiary,NULL,NULL,NULL,NULL,4,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""187849"",""oneway""=>""yes"",""width""=>""14.3"""
483,401087039,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
484,401286424,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
485,401286709,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
486,401489181,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
487,401489185,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
488,401489186,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
489,8615694,Lambert Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""173276"",""oneway""=>""yes"",""width""=>""10.4"""
490,401493824,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
491,401494424,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
492,401494425,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
493,401494426,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
494,401494998,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
495,401495037,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
496,401634039,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
497,401634040,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
498,401634041,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
499,401634042,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
500,401634043,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
501,401634044,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
502,401634307,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
503,401634308,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
504,8615700,Carleton Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""2"",""massgis:way_id""=>""124869"",""oneway""=>""no"",""width""=>""15.2"""
505,8614818,Lincoln Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""2"",""massgis:way_id""=>""148334"",""oneway""=>""yes"",""width""=>""12.2"""
506,96256982,Otis Street,residential,NULL,NULL,NULL,NULL,3,NULL
507,8615702,NULL,secondary_link,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""hgv""=>""no"",""lanes""=>""1"",""massgis:way_id""=>""144604"",""oneway""=>""yes"",""width""=>""30.5"""
508,8615706,Mullins Court,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""170072"",""width""=>""6.1"""
509,8614821,Cambridgeside Place,tertiary,NULL,NULL,NULL,NULL,4,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""214395"""
510,8615712,Fifth Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""2"",""massgis:way_id""=>""168583"",""surface""=>""block"",""width""=>""14.6"""
511,43250077,NULL,service,NULL,NULL,NULL,NULL,0,"""access""=>""private"""
512,97790676,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""yes"""
513,43250081,NULL,service,NULL,NULL,NULL,NULL,0,"""access""=>""private"""
514,8614825,Pine Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""157913"",""oneway""=>""yes"",""width""=>""9.1"""
515,8615715,Winter Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""168904"",""width""=>""14.9"""
516,43250161,NULL,NULL,NULL,NULL,NULL,NULL,10,"""bridge""=>""yes"""
517,43250164,NULL,NULL,NULL,NULL,NULL,NULL,10,"""bridge""=>""yes"",""foot""=>""permissive"",""historic:highway""=>""footway"""
518,43250216,NULL,service,NULL,NULL,NULL,NULL,0,"""access""=>""private"",""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""49"""
519,195607786,NULL,service,NULL,NULL,NULL,NULL,0,NULL
520,195607787,NULL,service,NULL,NULL,NULL,NULL,0,"""oneway""=>""yes"",""service""=>""drive-through"""
521,43250219,NULL,service,NULL,NULL,NULL,NULL,0,"""access""=>""private"",""bicycle""=>""permissive"",""foot""=>""permissive"""
522,195607788,NULL,service,NULL,NULL,NULL,NULL,0,"""oneway""=>""yes"",""service""=>""driveway"""
523,43250281,NULL,NULL,NULL,NULL,NULL,NULL,10,"""bridge""=>""yes"""
524,8615725,Thorndike Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""133599"",""width""=>""14.0"""
525,43250507,NULL,steps,NULL,NULL,NULL,NULL,0,"""access""=>""private"",""foot""=>""permissive"",""incline""=>""up"""
526,8615726,State Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""209764"",""oneway""=>""yes"",""width""=>""12.2"""
527,43250512,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
528,8614838,Lineham Court,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""136876"",""width""=>""9.1"""
529,43250932,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
530,43250940,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
531,8614841,Munroe Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""122658"",""oneway""=>""yes"",""width""=>""12.2"""
532,414849058,NULL,footway,NULL,NULL,NULL,NULL,0,"""crossing""=>""zebra"",""footway""=>""crossing"""
533,43250962,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
534,414849060,NULL,footway,NULL,NULL,NULL,NULL,0,"""crossing""=>""zebra"",""footway""=>""crossing"""
535,8615732,Bristol Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""129064"",""oneway""=>""yes"",""width""=>""10.1"""
536,414849062,NULL,footway,NULL,NULL,NULL,NULL,0,"""crossing""=>""zebra"",""footway""=>""crossing"""
537,200502734,Fulkerson Street,tertiary,NULL,NULL,NULL,NULL,4,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""110450"",""oneway""=>""-1"",""width""=>""15.2"""
538,43250965,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
539,417135697,Market Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""127550"",""oneway""=>""yes"",""width""=>""12.2"""
540,417135698,Clark Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""138851"",""oneway""=>""yes"",""width""=>""9.8"""
541,43250967,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
542,8614848,Broadway,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bicycle""=>""yes"",""condition""=>""fair"",""cycleway""=>""lane"",""lanes""=>""1"",""massgis:ref""=>""0 N324"",""massgis:way_id""=>""206060"",""oneway""=>""yes"",""sidewalk""=>""right"",""width""=>""24.4"""
543,417887275,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
544,417887278,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
545,43250989,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
